"identifier","entityName","attributeName","attributeLabel","attributeDefinition","attributeUnit","propertyURI","valueURI","viewURL","query_datetime_utc"
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197609",NA,"Observed average temperature in September of 1976","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197610",NA,"Observed average temperature in October of 1976","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197611",NA,"Observed average temperature in November of 1976","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197612",NA,"Observed average temperature in December of 1976","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197701",NA,"Observed average temperature in January of 1977","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197702",NA,"Observed average temperature in February of 1977","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197703",NA,"Observed average temperature in March of 1977","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197704",NA,"Observed average temperature in April of 1977","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197705",NA,"Observed average temperature in May of 1977","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197706",NA,"Observed average temperature in June of 1977","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197707",NA,"Observed average temperature in July of 1977","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197708",NA,"Observed average temperature in August of 1977","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197709",NA,"Observed average temperature in September of 1977","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197710",NA,"Observed average temperature in October of 1977","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197711",NA,"Observed average temperature in November of 1977","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197712",NA,"Observed average temperature in December of 1977","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197801",NA,"Observed average temperature in January of 1978","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197802",NA,"Observed average temperature in February of 1978","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197803",NA,"Observed average temperature in March of 1978","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197804",NA,"Observed average temperature in April of 1978","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197805",NA,"Observed average temperature in May of 1978","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197806",NA,"Observed average temperature in June of 1978","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197807",NA,"Observed average temperature in July of 1978","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197808",NA,"Observed average temperature in August of 1978","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197809",NA,"Observed average temperature in September of 1978","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197810",NA,"Observed average temperature in October of 1978","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197811",NA,"Observed average temperature in November of 1978","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197812",NA,"Observed average temperature in December of 1978","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197901",NA,"Observed average temperature in January of 1979","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197902",NA,"Observed average temperature in February of 1979","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197903",NA,"Observed average temperature in March of 1979","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197904",NA,"Observed average temperature in April of 1979","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197905",NA,"Observed average temperature in May of 1979","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197906",NA,"Observed average temperature in June of 1979","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197907",NA,"Observed average temperature in July of 1979","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197908",NA,"Observed average temperature in August of 1979","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197909",NA,"Observed average temperature in September of 1979","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197910",NA,"Observed average temperature in October of 1979","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197911",NA,"Observed average temperature in November of 1979","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","197912",NA,"Observed average temperature in December of 1979","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198001",NA,"Observed average temperature in January of 1980","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198002",NA,"Observed average temperature in February of 1980","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198003",NA,"Observed average temperature in March of 1980","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198004",NA,"Observed average temperature in April of 1980","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198005",NA,"Observed average temperature in May of 1980","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198006",NA,"Observed average temperature in June of 1980","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198007",NA,"Observed average temperature in July of 1980","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198008",NA,"Observed average temperature in August of 1980","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198009",NA,"Observed average temperature in September of 1980","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198010",NA,"Observed average temperature in October of 1980","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198011",NA,"Observed average temperature in November of 1980","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198012",NA,"Observed average temperature in December of 1980","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198101",NA,"Observed average temperature in January of 1981","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198102",NA,"Observed average temperature in February of 1981","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198103",NA,"Observed average temperature in March of 1981","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198104",NA,"Observed average temperature in April of 1981","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198105",NA,"Observed average temperature in May of 1981","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198106",NA,"Observed average temperature in June of 1981","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198107",NA,"Observed average temperature in July of 1981","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198108",NA,"Observed average temperature in August of 1981","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198109",NA,"Observed average temperature in September of 1981","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198110",NA,"Observed average temperature in October of 1981","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198111",NA,"Observed average temperature in November of 1981","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198112",NA,"Observed average temperature in December of 1981","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198201",NA,"Observed average temperature in January of 1982","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198202",NA,"Observed average temperature in February of 1982","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198203",NA,"Observed average temperature in March of 1982","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198204",NA,"Observed average temperature in April of 1982","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198205",NA,"Observed average temperature in May of 1982","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198206",NA,"Observed average temperature in June of 1982","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198207",NA,"Observed average temperature in July of 1982","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198208",NA,"Observed average temperature in August of 1982","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198209",NA,"Observed average temperature in September of 1982","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198210",NA,"Observed average temperature in October of 1982","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198211",NA,"Observed average temperature in November of 1982","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198212",NA,"Observed average temperature in December of 1982","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198301",NA,"Observed average temperature in January of 1983","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198302",NA,"Observed average temperature in February of 1983","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198303",NA,"Observed average temperature in March of 1983","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198304",NA,"Observed average temperature in April of 1983","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198305",NA,"Observed average temperature in May of 1983","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198306",NA,"Observed average temperature in June of 1983","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198307",NA,"Observed average temperature in July of 1983","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198308",NA,"Observed average temperature in August of 1983","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198309",NA,"Observed average temperature in September of 1983","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198310",NA,"Observed average temperature in October of 1983","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198311",NA,"Observed average temperature in November of 1983","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198312",NA,"Observed average temperature in December of 1983","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198401",NA,"Observed average temperature in January of 1984","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
"doi:10.5063/F1MK6B60","air_temp_hucs_monthly_wide.csv","198402",NA,"Observed average temperature in February of 1984","celsius",NA,NA,"https://search.dataone.org/view/doi:10.5063/F1MK6B60",2020-10-08 14:24:41
